城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2906750,0.6477222260475363,1073400,0.6343296812395844,0,0,850000
台中,272400,0.06069993442000477,126600,0.07481473602099067,0,0,70000
桃園,987299,0.22000361436467067,339290,0.2005046744436171,220200,0,110000
新竹,278150,0.06198122892409812,149130,0.08812892245505798,0,0,0
高雄,43050,0.009592996243690182,3760,0.002221985840749802,0,0,0
加總,4487649,1.0,1692180,1.0,220200,0,1030000
