城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2965050,0.6481905949895821,1294500,0.6452883234965704,0,0,1000000
台中,272400,0.05954945720145096,145800,0.07267905567076088,0,0,70000
桃園,1017499,0.22243580452650202,381690,0.19026658956771414,231200,17500,160000
新竹,276350,0.06041296805294043,180330,0.08989172914340406,0,0,0
高雄,43050,0.009411175229524463,3760,0.0018743021215504865,0,0,0
加總,4574349,1.0,2006080,1.0,231200,17500,1230000
