城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3176350,0.6495192839552675,1834800,0.6297517546590407,0,0,1000000
台中,295200,0.06036428372931036,190800,0.0654875925381213,0,0,70000
桃園,1074299,0.21967916546786717,637189,0.2187000712881183,245601,103900,270000
新竹,281630,0.05758940794947722,230130,0.07898668590564913,0,0,0
高雄,62830,0.01284785889807781,20610,0.007073895609070649,19000,3000,0
加總,4890309,1.0,2913529,1.0,264601,106900,1340000
