城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2862350,0.6473197072084551,1008600,0.6305405168856825,0,0,800000
台中,272400,0.06160318907316826,126600,0.07914577576613861,0,0,70000
桃園,970699,0.2195233261018185,311490,0.1947323672464022,210700,0,110000
新竹,273350,0.06181803132580963,149130,0.09323072306480451,0,0,0
高雄,43050,0.009735746290748509,3760,0.0023506170369722054,0,0,0
加總,4421849,1.0,1599580,1.0,210700,0,980000
