城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2196000,0.631840624244726,0,0.0,0,0,0
台中,234400,0.06744236899952813,0,0.0,0,0,0
桃園,781100,0.22474076120107264,0,0.0,188200,0,0
新竹,237950,0.068463787130707,0,0.0,0,0,0
高雄,26110,0.00751245842396621,3760,1.0,0,0,0
加總,3475560,1.0,3760,1.0,188200,0,0
