城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2196000,0.6324083353492069,0,0.0,0,0,0
台中,231600,0.06669661678819505,0,0.0,0,0,0
桃園,781100,0.2249426915943832,0,0.0,188200,0,0
新竹,237950,0.06852530209305273,0,0.0,0,0,0
高雄,25790,0.007427054175162134,3760,1.0,0,0,0
加總,3472440,1.0,3760,1.0,188200,0,0
