城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2499200,0.644414362147876,858600,0.9956398719792198,0,0,750000
台中,239400,0.06172887255849932,0,0.0,0,0,0
桃園,866600,0.22345129891059112,0,0.0,195200,0,0
新竹,242750,0.06259266421710823,0,0.0,0,0,0
高雄,30300,0.007812802165925352,3760,0.0043601280207801844,0,0,0
加總,3878250,1.0,862360,1.0,195200,0,750000
