城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2455200,0.6448224059502674,0,0.0,0,0,600000
台中,235800,0.06192942461839078,0,0.0,0,0,0
桃園,846500,0.22232085640147495,0,0.0,188200,0,0
新竹,242750,0.0637547405687632,0,0.0,0,0,0
高雄,27310,0.007172572461103699,3760,1.0,0,0,0
加總,3807560,1.0,3760,1.0,188200,0,600000
