城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3165750,0.6498232960958875,1742600,0.6247380642441247,0,0,1000000
台中,292800,0.06010211201038486,183000,0.06560717649298452,0,0,70000
桃園,1068699,0.2193683982356089,630989,0.2262153370936164,238251,58200,220000
新竹,281630,0.05780928212255699,212130,0.07605054835768746,0,0,0
高雄,62830,0.01289691153556175,20610,0.007388873811586944,19000,3000,0
加總,4871709,1.0,2789329,1.0,257251,61200,1290000
