城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2971250,0.6471127717465283,1312100,0.6305050864235499,0,0,1000000
台中,272400,0.0593263841897364,148200,0.0712147350110282,0,0,70000
桃園,1028499,0.22399826289559363,412890,0.19840655829084636,231200,17500,160000
新竹,276350,0.060186660318772595,194730,0.09357385525436923,0,0,0
高雄,43050,0.009375920849369135,13110,0.00629976502020634,0,0,0
加總,4591549,1.0,2081030,1.0,231200,17500,1230000
