城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2654950,0.642292944321467,851400,0.752678666148025,0,0,750000
台中,256200,0.06198062198352506,86400,0.07638176738922875,0,0,70000
桃園,928800,0.22469789890046085,99600,0.08805120407369427,195200,0,70000
新竹,260150,0.06293621705313834,90000,0.07956434103044663,0,0,0
高雄,33450,0.008092317741408717,3760,0.0033240213586053255,0,0,0
加總,4133550,1.0,1131160,1.0,195200,0,890000
