城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3020150,0.6462565309859266,1400400,0.6293284870905421,0,0,1000000
台中,272400,0.05828858799747245,153000,0.06875696838392813,0,0,70000
桃園,1050699,0.2248302537458014,456789,0.20527729954984408,235201,17500,180000
新竹,276350,0.059133815319755915,201930,0.09074571650827848,0,0,0
高雄,53700,0.011490811951043577,13110,0.005891528467407175,0,0,0
加總,4673299,1.0,2225229,1.0,235201,17500,1250000
