城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2646550,0.6421249287282697,851400,0.7640259880110557,0,0,750000
台中,256200,0.062161080176147326,69600,0.06245737463656269,0,0,70000
桃園,925200,0.22447865487498636,99600,0.08937865680749489,195200,0,70000
新竹,260150,0.06311945748565467,90000,0.08076384651279658,0,0,0
高雄,33450,0.008115878734941951,3760,0.003374134032090168,0,0,0
加總,4121550,1.0,1114360,1.0,195200,0,890000
