城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2600400,0.6413456321215409,851400,0.8521157772528924,0,0,750000
台中,256200,0.0631874907512455,9600,0.009608070779454742,0,0,70000
桃園,911600,0.22483105608444728,56400,0.05644741582929661,195200,0,70000
新竹,252950,0.06238593202782025,78000,0.07806557508306979,0,0,0
高雄,33450,0.008249889014945987,3760,0.0037631610552864405,0,0,0
加總,4054600,1.0,999160,1.0,195200,0,890000
