城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2873550,0.649265259614596,906600,0.6157377850826553,0,0,750000
台中,268800,0.06073410999787837,114600,0.07783316806802591,0,0,70000
桃園,967099,0.21851152174418964,298290,0.2025903639006235,210700,0,110000
新竹,273350,0.06176216133898829,149130,0.10128499436286828,0,0,0
高雄,43050,0.009726947304347708,3760,0.0025536885858270285,0,0,0
加總,4425849,1.0,1472380,1.0,210700,0,930000
