城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3026150,0.6481714909068789,1383000,0.6314408219414499,0,0,1000000
台中,272400,0.05834539402310983,153000,0.06985570915187407,0,0,70000
桃園,1043299,0.22346435843948775,439189,0.2005219545536106,235201,17500,160000
新竹,276350,0.05919144507447284,201930,0.09219583888260086,0,0,0
高雄,50550,0.010827311556050668,13110,0.005985675470464504,0,0,0
加總,4668749,1.0,2190229,1.0,235201,17500,1230000
