城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2938150,0.6489923571687796,1130400,0.6181169960301404,0,0,950000
台中,272400,0.06016899004229721,144600,0.07906910618007633,0,0,70000
桃園,997299,0.22028808223272014,369690,0.20215116088321175,225200,17500,160000
新竹,276350,0.06104148457484888,180330,0.09860672142083794,0,0,0
高雄,43050,0.00950908598135424,3760,0.0020560154857336586,0,0,0
加總,4527249,1.0,1828780,1.0,225200,17500,1180000
