城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2188200,0.631580770296481,0,0.0,0,0,0
台中,231600,0.06684677195899141,0,0.0,0,0,0
桃園,781100,0.22544910870970722,0,0.0,188200,0,0
新竹,237950,0.06867957421261661,0,0.0,0,0,0
高雄,25790,0.00744377482220375,3760,1.0,0,0,0
加總,3464640,1.0,3760,1.0,188200,0,0
