城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2335200,0.6309884729495306,0,0.0,0,0,600000
台中,238200,0.06436341823251893,0,0.0,0,0,0
桃園,857400,0.23167588074123313,0,0.0,188200,0,0
新竹,242750,0.06559286219959685,0,0.0,0,0,0
高雄,27310,0.007379365877120453,3760,1.0,0,0,0
加總,3700860,1.0,3760,1.0,188200,0,600000
