城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2574200,0.6425861208187719,855000,0.9751813495141202,0,0,750000
台中,249000,0.06215676485272092,0,0.0,0,0,0
桃園,902400,0.22526210683974038,0,0.0,195200,0,0
新竹,246950,0.061645032451323016,18000,0.020530133673981477,0,0,0
高雄,33450,0.008349975037443834,3760,0.004288516811898353,0,0,0
加總,4006000,1.0,876760,1.0,195200,0,750000
