城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2952500,0.6415316625480443,1483800,0.6978092701690064,0,0,1390000
台中,323400,0.07026971707638865,143600,0.06753296346965179,0,0,160000
桃園,1009287,0.21930213957599592,380289,0.17884431159408362,234250,7500,180000
新竹,243930,0.05300214003229278,92130,0.043327381089547486,0,0,0
高雄,73150,0.015894340767278387,26550,0.012486073677710688,11500,0,0
加總,4602267,1.0,2126369,1.0,245750,7500,1730000
