城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2271000,0.622900180451796,16800,0.64,0,0,1070000
台中,234600,0.06434715206252371,0,0.0,0,0,20000
桃園,850989,0.23341312270475273,0,0.0,192950,0,90000
新竹,245610,0.06736702479998485,0,0.0,0,0,0
高雄,43650,0.01197251998094271,9450,0.36,5500,0,0
加總,3645849,1.0,26250,1.0,198450,0,1180000
