城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2635700,0.6270224131310964,1117200,0.702787370963785,0,0,1340000
台中,306800,0.0729864841782526,106800,0.06718375511898696,0,0,160000
桃園,961888,0.22882928061685473,305490,0.1921719602181585,222750,0,130000
新竹,241530,0.05745901409248158,44130,0.027760478589896016,0,0,0
高雄,57600,0.013702807981314699,16050,0.010096435109173602,5500,0,0
加總,4203518,1.0,1589670,1.0,228250,0,1630000
