城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3071700,0.642776832746819,1731600,0.7008060726813117,0,0,1390000
台中,342600,0.07169168307421303,147200,0.059574182200675146,0,0,160000
桃園,1040027,0.21763364294402965,455689,0.18442458908181697,243250,7500,180000
新竹,241530,0.050542008794263495,103530,0.04190023833720039,0,0,0
高雄,82940,0.017355832440674922,32850,0.013294917698995778,11500,0,0
加總,4778797,1.0,2470869,1.0,254750,7500,1730000
