城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2320500,0.62558163860603,1041000,0.9910038554905041,0,0,1140000
台中,238200,0.06421613717558988,0,0.0,0,0,40000
桃園,866788,0.23367664613835099,0,0.0,199450,0,110000
新竹,240210,0.06475801138097585,0,0.0,0,0,0
高雄,43650,0.01176756669905331,9450,0.008996144509495931,5500,0,0
加總,3709348,1.0,1050450,1.0,204950,0,1290000
