城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3186600,0.6959439523352866,1412600,0.6426970893001354,0,0,1150000
台中,253000,0.055254446727178656,96000,0.04367755951636202,0,0,90000
桃園,840317,0.18352273087131457,586820,0.26698818203532876,164901,2500,280000
新竹,147200,0.032148041732176676,73680,0.033522526928807854,0,0,0
高雄,151700,0.03313082833404349,28825,0.013114642219365993,6200,0,0
加總,4578817,1.0,2197925,1.0,171101,2500,1520000
