城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2696000,0.6823765128839064,979200,0.9023845179126828,0,0,1000000
台中,193800,0.04905213953890989,0,0.0,0,0,0
桃園,802118,0.2030216927898417,97200,0.08957493376339132,104400,0,120000
新竹,139530,0.03531602182592413,0,0.0,0,0,0
高雄,119450,0.030233632961417886,8725,0.008040548323925815,2000,0,0
加總,3950898,1.0,1085125,1.0,106400,0,1120000
