城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2732200,0.6852603071206176,985200,0.8333298089651469,0,0,1000000
台中,195000,0.048907751953927395,0,0.0,0,0,0
桃園,800918,0.20087743015095189,188320,0.15929016405229035,106400,0,120000
新竹,139530,0.034995377590417896,0,0.0,0,0,0
高雄,119450,0.029959133184085267,8725,0.007380026982562836,2000,0,0
加總,3987098,1.0,1182245,1.0,108400,0,1120000
