城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3241400,0.6970727203793018,1558200,0.6365911203260171,0,0,1150000
台中,257800,0.05544065752877893,113300,0.046287879561633764,0,0,90000
桃園,847517,0.1822610540993721,657820,0.26874751044337086,164901,43300,280000
新竹,147200,0.03165579824761931,76080,0.031081923010142072,0,0,0
高雄,156100,0.03356976974492781,42325,0.017291566658836268,10600,0,0
加總,4650017,1.0,2447725,1.0,175501,43300,1520000
