城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2808900,0.685495817326066,1034400,0.7145719062158914,0,0,1050000
台中,225000,0.05490995012224175,63600,0.043935395625803064,0,0,70000
桃園,799618,0.1951421533193187,322120,0.22252310753118998,116901,0,140000
新竹,138200,0.03372691158619471,14010,0.009678221583608506,0,0,0
高雄,125900,0.03072516764617883,13450,0.009291369043507094,4200,0,0
加總,4097618,1.0,1447580,1.0,121101,0,1260000
