城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2951000,0.6875314963280785,1183000,0.6812848237038743,0,0,1100000
台中,233800,0.05447131949898501,88800,0.05113955396864247,0,0,70000
桃園,825717,0.192377649797876,411620,0.23705026131275467,118901,0,190000
新竹,144800,0.033735872812031775,31680,0.018244381415840016,0,0,0
高雄,136850,0.03188366156302865,21325,0.012280979598888521,4200,0,0
加總,4292167,1.0,1736425,1.0,123101,0,1360000
