城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3274200,0.6982104598503396,1692100,0.6340364526932591,0,0,1150000
台中,257800,0.05497485081834266,125300,0.04695039744841639,0,0,90000
桃園,856517,0.18264893056002485,713519,0.26735834506781014,164901,61100,440000
新竹,144800,0.03087803878392559,81480,0.03053087297762943,0,0,0
高雄,156100,0.0332877199873673,56375,0.02112393181288487,10600,0,0
加總,4689417,1.0,2668774,1.0,175501,61100,1680000
