城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3179400,0.6963790436210484,1371800,0.6455757262021012,0,0,1150000
台中,250600,0.05488852875744943,96000,0.04517806510818029,0,0,90000
桃園,836717,0.18326482488566168,559420,0.2632657623210231,164901,2500,230000
新竹,147200,0.03224098736271571,68880,0.03241526171511936,0,0,0
高雄,151700,0.03322661537312482,28825,0.013565184653576009,6200,0,0
加總,4565617,1.0,2124925,1.0,171101,2500,1470000
