城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2533000,0.6828049075692953,0,0.0,0,0,600000
台中,186600,0.05030059050628919,0,0.0,0,0,0
桃園,743718,0.20047939212302457,0,0.0,84400,0,70000
新竹,133530,0.035994843785127524,0,0.0,0,0,0
高雄,112850,0.03042026601626332,8725,1.0,2000,0,0
加總,3709698,1.0,8725,1.0,86400,0,670000
