城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2402200,0.6778124901242872,0,0.0,0,0,0
台中,175800,0.04960429429849709,0,0.0,0,0,0
桃園,730518,0.20612531207252272,0,0.0,65000,0,0
新竹,133530,0.037677254935599064,0,0.0,0,0,0
高雄,102000,0.02878064856909387,4725,1.0,2000,0,0
加總,3544048,1.0,4725,1.0,67000,0,0
