城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2842800,0.6860836612752738,1039200,0.6937342287613987,0,0,1050000
台中,225000,0.054301682772948015,78000,0.05207012109640983,0,0,70000
桃園,809418,0.19534559762984016,346120,0.2310578245370432,116901,0,190000
新竹,138200,0.03335330026320629,21210,0.014159067544292981,0,0,0
高雄,128100,0.030915758058731736,13450,0.008978758060855286,4200,0,0
加總,4143518,1.0,1497980,1.0,121101,0,1310000
