城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3233400,0.6974521448044734,1538000,0.6355043644439853,0,0,1150000
台中,255400,0.055090393326857945,113300,0.04681576364857187,0,0,90000
桃園,843917,0.18203492351300696,648220,0.2678456691286607,164901,20500,280000
新竹,147200,0.03175139349143888,76080,0.03143639274830846,0,0,0
高雄,156100,0.03367114486422289,44525,0.01839781003047363,10600,0,0
加總,4636017,1.0,2420125,1.0,175501,20500,1520000
