城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3171470,0.676641182416849,1511200,0.6246977169100778,0,0,1200000
台中,252200,0.0538075107775036,166200,0.06870352074540427,0,0,120000
桃園,919678,0.19621563797316793,567260,0.23449313584860423,300900,139800,160000
新竹,288490,0.06155007448137197,167980,0.06943933462583038,0,0,0
高雄,55240,0.011785594351107449,6450,0.0026662918700833785,13100,0,0
加總,4687078,1.0,2419090,1.0,314000,139800,1480000
