城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3163070,0.6760606308021198,1501600,0.6232024204292195,0,0,1200000
台中,252200,0.05390411564976261,166200,0.0689772524476134,0,0,120000
桃園,919678,0.19656791939945428,567260,0.23542741410007928,300900,139800,160000
新竹,288490,0.061660580189532174,167980,0.06971599799127616,0,0,0
高雄,55240,0.01180675395913119,6450,0.002676915031811711,13100,0,0
加總,4678678,1.0,2409490,1.0,314000,139800,1480000
