城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3241870,0.6745214180581743,2146600,0.6322008340597979,0,0,1350000
台中,258800,0.05384736062626062,222000,0.06538180618712156,0,0,120000
桃園,956078,0.19892688119333074,766700,0.22580284145795537,303400,188200,320000
新竹,284890,0.05927579045137321,234350,0.0690190372970808,0,0,0
高雄,64540,0.013428549670861128,25790,0.007595480998044436,13100,0,0
加總,4806178,1.0,3395440,1.0,316500,188200,1790000
