城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3243070,0.6772865183838701,1713400,0.6176283992271534,0,0,1200000
台中,258800,0.05404809361430545,185400,0.06683104074746951,0,0,120000
桃園,938678,0.19603460748720639,651700,0.23491795714738875,303400,159800,280000
新竹,284890,0.059496759620477124,197870,0.0713260951062664,0,0,0
高雄,62890,0.013134020894140919,25790,0.00929650777172189,13100,0,0
加總,4788328,1.0,2774160,1.0,316500,159800,1600000
