城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3243070,0.6772865183838701,1717000,0.6171907575953645,0,0,1200000
台中,258800,0.05404809361430545,185400,0.0666436613035414,0,0,120000
桃園,938678,0.19603460748720639,651700,0.2342592991991258,303400,159800,280000
新竹,284890,0.059496759620477124,202070,0.07263583948007879,0,0,0
高雄,62890,0.013134020894140919,25790,0.009270442421889603,13100,0,0
加總,4788328,1.0,2781960,1.0,316500,159800,1600000
