城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3241870,0.6758502879462834,1970500,0.6270046329294369,0,0,1300000
台中,258800,0.053953444931628396,192000,0.0610935749923633,0,0,120000
桃園,945278,0.19706725084265775,740300,0.23556027899399246,303400,164800,320000
新竹,284890,0.05939256926805105,214130,0.06813524590163934,0,0,0
高雄,65890,0.013736447011379424,25790,0.008206267182567967,13100,0,0
加總,4796728,1.0,3142720,1.0,316500,164800,1740000
