城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3231870,0.6779988495373604,1692200,0.6266107770240247,0,0,1200000
台中,258800,0.054292438204590183,183000,0.06776372307965756,0,0,120000
桃園,931478,0.19541040090392295,618100,0.22887845483899635,303400,157800,280000
新竹,284890,0.05976573694013021,188660,0.0698595846787333,0,0,0
高雄,59740,0.012532574413996205,18600,0.006887460378588145,13100,0,0
加總,4766778,1.0,2700560,1.0,316500,157800,1600000
