城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3241870,0.676061701341417,1938500,0.6261871228664091,0,0,1300000
台中,258800,0.05397032216194934,192000,0.06202111302055741,0,0,120000
桃園,945278,0.1971288956437525,725300,0.23429121496776195,303400,164800,320000
新竹,284890,0.05941114791622004,214130,0.06916969234943729,0,0,0
高雄,64390,0.013427932936661197,25790,0.008330856795834249,13100,0,0
加總,4795228,1.0,3095720,1.0,316500,164800,1740000
