城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,3241870,0.674837341442253,2071200,0.6316868160690976,0,0,1350000
台中,258800,0.05387258093793246,202800,0.061851142477217555,0,0,120000
桃園,952478,0.19827066517233397,758500,0.23133181247026388,303400,175700,320000
新竹,284890,0.05930355325891645,220550,0.06726464237352234,0,0,0
高雄,65890,0.013715859188564026,25790,0.007865586609898622,13100,0,0
加總,4803928,1.0,3278840,1.0,316500,175700,1790000
