城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2868500,0.6631098917687223,1246900,0.6548070737439116,0,0,800000
台中,200300,0.04630326349007323,115800,0.06081214142236343,0,0,120000
桃園,1041839,0.2408414664564873,461810,0.24251860993317492,159702,9000,160000
新竹,110190,0.02547257415861792,48690,0.025569457390802033,0,0,0
高雄,105000,0.0242728041260993,31025,0.01629271750974806,9350,0,0
加總,4325829,1.0,1904225,1.0,169052,9000,1080000
