城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2872500,0.6643724519379438,1217900,0.6536866823213686,0,0,800000
台中,200300,0.0463268240637668,115800,0.062153639718215366,0,0,120000
桃園,1035639,0.2395300336823534,451710,0.24244750083864475,159702,9000,160000
新竹,110190,0.025485535414810107,48690,0.026133512244213352,0,0,0
高雄,105000,0.024285154901125882,29025,0.015578664877557866,9350,0,0
加總,4323629,1.0,1863125,1.0,169052,9000,1080000
