城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2778700,0.6654032458134218,1042800,0.6712476464813891,0,0,800000
台中,193100,0.04624082008369804,114600,0.07376772179398465,0,0,120000
桃園,1010999,0.2420995487508992,363410,0.23392607135385654,152202,0,160000
新竹,101190,0.024231530731586768,12690,0.008168519978757985,0,0,0
高雄,91975,0.022024854620394236,20025,0.012890040392011715,0,0,0
加總,4175964,1.0,1553525,1.0,152202,0,1080000
