城市,本月加總,本月佔比,次月加總,次月佔比,本月家電加總,次月家電加總,儲值金
台北,2811700,0.6648319571435564,1087000,0.6670655559135331,0,0,800000
台中,193100,0.045658872185660185,118200,0.07253647535324712,0,0,120000
桃園,1018199,0.24075514241619375,382610,0.2347984842208619,152202,0,160000
新竹,101190,0.023926573156224516,12690,0.007787545450361302,0,0,0
高雄,105000,0.024827455098365196,29025,0.017811939061996594,9350,0,0
加總,4229189,1.0,1629525,1.0,161552,0,1080000
